201501 39 1 2 1980 1 -3 -3 2 61 2100 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 16 4
-4 40 2 5 1984 1 12 12 4 90 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 13 2
201703 41 2 1 1983 1 12 12 4 61 3702 4826 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 17 4
-4 42 1 8 1983 1 -3 -3 4 96 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 17 4
5 43 2 10 1981 1 -4 -3 1 61 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 13 1
5 44 1 12 1981 1 -3 -3 2 61 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 13 2
201503 45 2 2 1984 1 -4 8 1 61 1100 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 13 3
-4 46 1 2 1984 1 -4 8 1 95 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 95 1
5 47 2 9 1982 1 -4 11 1 61 1125 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 14 2
200902 48 2 7 1983 1 -4 11 1 61 2885 -3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 16 4
200201 49 2 12 1982 1 -3 12 1 60 4160 850 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 12 2
200901 50 2 2 1983 1 -4 12 1 61 1650 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 13 1
200704 51 1 6 1980 1 -4 12 1 60 2031 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 14 2
200802 52 1 12 1983 1 -4 12 1 61 -3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 14 2
-4 53 2 4 1984 1 12 12 1 96 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 12 2
201303 54 2 12 1984 1 -4 14 1 61 1600 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 4 16 3
200701 55 2 2 1981 1 12 10 2 60 2419 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 16 4
200902 56 2 2 1982 1 16 18 4 61 4615 7000 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 18 5
200603 57 1 12 1982 1 12 12 1 60 1314 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 12 2
201503 58 1 11 1983 1 12 12 1 60 -3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 15 2
201703 59 2 4 1981 1 -4 16 1 61 1236 -3 -3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 15 2
-4 60 1 1 1984 1 -4 14 4 96 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 18 5
201503 61 2 5 1983 1 12 12 1 61 1200 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 14 3
201103 62 1 3 1980 1 14 14 1 61 1442 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 17 4
201502 63 2 10 1984 1 14 14 1 60 -3 -3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 16 4
201702 64 1 3 1980 1 12 15 1 63 3365 1500 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 14 2
-4 65 1 4 1984 1 -3 95 1 90 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 14 3
-4 66 1 10 1980 1 12 -3 1 90 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 20 7
201302 67 1 11 1980 1 12 18 1 61 8000 3000 2000 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 19 6
5 68 1 1 1981 1 12 -4 1 61 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 15 2
201102 69 2 7 1981 1 12 16 1 61 4183 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 18 4
201302 70 1 8 1982 1 12 16 1 61 4396 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 16 4
200702 71 1 1 1980 1 14 14 1 60 1871 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 13 2
5 72 2 4 1982 1 12 11 1 61 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 16 3
-4 73 1 10 1984 1 12 11 1 96 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 14 2
201702 74 1 7 1983 1 -3 -3 4 61 14000 5461 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 20 7
201301 75 1 1 1982 1 8 -3 4 61 3846 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 15 2
200602 76 1 1 1982 1 8 -3 4 61 4279 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 14 2
-4 77 2 11 1984 1 12 12 2 90 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 15 2
201701 78 2 7 1981 1 -4 -3 4 61 1300 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 14 3
4 79 1 12 1983 1 14 11 2 61 800 1689 1300 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 13 1
5 80 1 6 1981 1 14 12 1 61 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 11 1
4 81 2 1 1984 1 12 12 1 61 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 11 0
201303 82 1 7 1984 1 -4 -3 2 61 2170 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 16 4
-4 83 1 9 1981 1 12 6 2 96 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 12 1
5 84 2 2 1984 1 12 6 2 61 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 16 2
201502 85 1 2 1984 1 12 12 4 61 1500 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 12 2
200702 86 2 10 1980 1 12 12 4 61 2703 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 18 5
-4 87 1 5 1984 1 14 12 2 80 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 15 2
200302 88 1 1 1981 1 12 12 4 61 8713 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12 2
201702 89 1 11 1981 1 6 6 4 61 -3 5590 -3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 20 5
200402 90 1 11 1981 1 12 16 2 61 2833 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 16 4
201302 91 2 9 1982 1 12 16 2 63 2981 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 16 4
5 92 1 4 1983 1 12 10 4 61 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12 2
-4 93 1 9 1983 1 12 8 2 96 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 13 2
200202 94 2 9 1980 1 12 10 1 61 -3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 14 3
-4 95 1 7 1982 1 8 8 2 90 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 11 0
-4 96 1 7 1982 1 14 12 4 90 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 16 4
200301 97 1 6 1980 1 12 12 2 61 3600 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 16 4
-4 98 1 1 1980 1 -3 -3 4 96 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 18 4
-4 99 1 6 1982 1 -4 8 2 89 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 11 1
201702 100 2 1 1981 1 -3 10 1 61 2642 2298 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 11 1
5 101 2 7 1981 1 -4 6 1 62 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 12 -3
200702 102 2 4 1982 1 12 12 2 61 5000 1900 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 16 4
-4 103 2 11 1983 1 12 12 2 89 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 12 2
201702 104 2 11 1980 1 16 13 4 61 3378 2404 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 16 4
200602 105 1 8 1983 1 16 13 4 61 -3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 12 2
-4 106 1 11 1981 1 12 16 4 89 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 14 3
200603 107 2 8 1982 1 19 16 4 61 6010 0 7500 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 18 5
201502 108 1 9 1984 1 19 16 4 61 4615 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 16 4
5 109 2 3 1982 1 12 12 4 61 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 16 4
5 110 2 2 1984 1 12 12 4 61 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 18 5
5 111 2 1 1981 1 -4 -4 4 61 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 16 4
201703 112 2 4 1984 1 12 12 4 61 -3 850 1442 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 18 5
-4 113 1 4 1984 1 12 15 4 96 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 17 2
201303 114 2 7 1982 1 13 12 4 61 0 1786 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 16 4
-4 115 2 10 1984 1 12 12 2 96 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 10 1
201702 116 1 10 1984 1 12 12 1 61 2250 1400 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 12 2
201702 117 1 10 1984 1 12 12 1 61 -3 1342 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12 2
-4 118 1 6 1980 1 16 12 4 90 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 17 4
-4 119 1 9 1982 1 12 15 4 96 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 16 4
201303 120 1 6 1982 1 17 16 4 61 5000 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 20 5
201302 121 1 12 1981 1 14 14 4 61 -3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 13 2
201702 122 1 6 1984 1 14 14 4 61 2470 1603 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 12 2
-4 123 1 2 1980 1 12 15 4 90 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 10 0
-4 124 1 2 1982 1 12 15 4 90 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 8 0
-4 125 2 5 1984 1 18 16 4 96 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 16 4
201502 126 1 5 1981 1 -4 12 4 61 -3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 12 2
-4 127 2 3 1982 1 16 16 4 96 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 18 4
201102 128 2 8 1982 1 18 16 4 61 3632 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 17 4
201704 129 2 8 1980 1 17 -4 4 63 4135 3606 3125 1923 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 16 4
-4 130 2 7 1981 1 17 -4 4 92 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 16 4
-4 131 1 10 1980 1 16 16 4 89 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 13 2
-4 132 1 2 1983 1 16 16 4 89 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 17 4
201302 133 1 7 1982 1 16 16 4 61 9829 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 16 4
-4 134 1 4 1984 1 16 14 4 90 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 15 2
-4 135 1 4 1981 1 15 18 4 89 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 18 5
-4 136 2 9 1983 1 14 18 4 96 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 16 4
200401 137 2 5 1980 1 -4 12 4 60 1000 2000 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 4 11 1
201502 138 1 4 1984 1 18 16 4 61 3606 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 14 3
-4 139 2 7 1984 1 16 18 4 90 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 12 2
-4 140 1 12 1983 1 14 12 2 90 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 14 2
-4 141 2 1 1980 1 9 12 4 90 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 13 2
-4 142 2 1 1981 1 14 10 4 90 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 12 2
5 143 1 8 1981 1 14 12 1 61 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 14 2
201501 144 1 8 1982 1 12 16 1 61 4450 3000 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 13 2
3 145 1 4 1984 1 12 16 1 61 5500 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 16 4
4 146 1 7 1984 1 12 12 1 62 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12 2
5 147 2 2 1984 1 13 12 4 60 1500 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 13 2
201301 148 2 10 1982 1 12 6 1 61 1400 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 11 1
5 149 2 4 1983 1 11 11 1 61 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 15 2
201002 150 1 2 1984 1 -3 11 1 61 1500 1500 1500 2500 1500 3000 1000 1500 2000 1200 -4 -4 -4 -4 -4 0 14 2
-4 151 2 1 1982 1 11 11 1 96 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 12 2
201503 152 1 5 1982 1 14 12 1 61 1435 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 12 2
4 153 2 2 1980 1 13 10 1 61 700 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 4 12 2
-4 154 1 6 1980 1 20 19 4 90 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 12 2
201702 155 1 2 1980 1 18 14 4 61 6731 6250 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 16 4
201702 156 1 11 1982 1 18 14 4 61 12902 -3 -3 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 20 7
200601 157 2 3 1982 1 12 12 2 61 2475 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 16 4
-4 158 1 12 1984 1 -3 16 2 96 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 16 4
201702 159 2 1 1980 1 10 12 2 61 1400 1100 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 13 2
5 160 2 1 1981 1 10 9 2 61 -3 1250 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 -3 1
201501 161 1 1 1982 1 10 9 2 61 2900 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 11 0
200802 162 2 8 1981 1 -4 -3 1 61 3119 1100 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 18 4
201705 163 1 2 1983 1 -4 -3 1 61 900 1200 1035 900 1100 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12 2
200601 164 2 7 1981 1 12 12 4 61 2507 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 13 2
200902 165 1 4 1980 1 12 13 4 61 6039 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 3 16 4
200801 166 2 9 1982 1 12 13 4 61 7244 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 17 4
5 167 1 11 1984 1 12 8 2 60 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 12 2
-4 168 1 1 1981 1 12 13 2 96 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 12 2
5 169 2 1 1983 1 20 12 4 61 1075 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 0 11 1
201301 170 2 8 1984 1 20 12 4 61 1969 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 16 4
201702 171 2 7 1984 1 11 12 2 61 930 3125 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 15 2
201702 172 1 7 1983 1 18 16 4 63 6410 1700 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 20 4
-4 173 2 6 1980 1 18 16 4 89 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 13 2
-4 174 1 4 1983 1 18 16 4 96 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 12 2
-4 175 2 10 1981 1 18 16 4 89 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 17 4
200602 176 1 9 1982 1 18 13 4 61 7307 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 17 4
200902 177 2 11 1980 1 12 16 4 63 4375 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 18 5
200902 178 2 3 1980 1 18 12 4 61 3523 1130 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 20 5
-4 179 2 9 1981 1 18 12 4 90 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 11 0
-4 180 1 9 1983 1 18 12 4 96 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 16 4
200401 181 2 11 1982 1 20 18 4 61 1453 3200 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1 20 5
200601 182 2 5 1984 1 20 18 4 61 8500 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 2 16 4
